"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72219013874","2020-05-15T06:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.18","57","63","0.00",,"-0.05","3","81","30.16","FEW:02 15 FEW:02 150 BKN:07 200","29.08","10.00","60","140",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14105/15/20 06:52:02 METAR KATL 151152Z 14004KT 10SM FEW015 FEW150 BKN200 17/14 A3018 RMK AO2 SLP213 VIRGA W-N T01720139 10194 20161 53017 (CPS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-15T07:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57","63",,,"-0.05","3","81","30.16","15","29.07","9.94","60","140",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072219 32466 61404 10172 20139 39844 40213 53017 91152 333 10283 20161 555 91512=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-15T07:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.18","58","64","0.00",,,,"81","30.16","FEW:02 15 FEW:02 160 BKN:07 200","29.08","10.00","60","150",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13005/15/20 07:52:02 METAR KATL 151252Z 15006KT 10SM FEW015 FEW160 BKN200 18/14 A3018 RMK AO2 SLP214 VIRGA OHD & NE-E T01780144 (CPS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-15T08:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","59","69","0.00",,,,"70","30.17","SCT:04 16 BKN:07 180 BKN:07 250","29.09","10.00","63","180",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11305/15/20 08:52:02 METAR KATL 151352Z 18007KT 10SM SCT016 BKN180 BKN250 21/15 A3019 RMK AO2 SLP217 T02060150 (KAF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-15T09:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.18","59","72","0.00",,"+0.01","8","64","30.15","FEW:02 23 BKN:07 180 BKN:07 250","29.08","10.00","64","160",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11905/15/20 09:52:02 METAR KATL 151452Z 16009KT 10SM FEW023 BKN180 BKN250 22/15 A3018 RMK AO2 SLP210 T02220150 58002 (KAF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-15T10:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.18","58","73","0.00",,,,"59","30.15","SCT:04 30 BKN:07 180 BKN:07 250","29.08","10.00","64","160",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11305/15/20 10:52:02 METAR KATL 151552Z 16009KT 10SM SCT030 BKN180 BKN250 23/14 A3018 RMK AO2 SLP210 T02280144 (KAF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-15T11:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","58","74","0.00",,,,"57","30.14","SCT:04 34 BKN:07 200 BKN:07 250","29.06","10.00","64","160",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11305/15/20 11:52:02 METAR KATL 151652Z 16009KT 10SM SCT034 BKN200 BKN250 23/14 A3016 RMK AO2 SLP205 T02330144 (KAF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-15T12:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","58","75","0.00",,"+0.03","8","55","30.12","FEW:02 36 SCT:04 200 BKN:07 250","29.04","10.00","65","120",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13105/15/20 12:52:02 METAR KATL 151752Z 12007KT 10SM FEW036 SCT200 BKN250 24/14 A3014 RMK AO2 SLP200 T02390144 10244 20172 58011 (KAF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-15T13:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58","75",,,"+0.03","8","55","30.12","41","29.03","9.94","65","120",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072219 32666 61207 10239 20144 39831 40200 58011 91752 333 10244 20172 555 91518=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-15T13:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","56","77","0.00",,,,"48","30.08","FEW:02 44 SCT:04 200 SCT:04 250","29.01","10.00","64","130","16","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11605/15/20 13:52:02 METAR KATL 151852Z 13008G14KT 10SM FEW044 SCT200 SCT250 25/13 A3011 RMK AO2 SLP187 T02500133 (KAF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-15T14:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","57","80","0.00",,,,"45","30.06","FEW:02 46 SCT:04 200 SCT:04 250","28.99","10.00","66","150",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11305/15/20 14:52:02 METAR KATL 151952Z 15009KT 10SM FEW046 SCT200 SCT250 27/14 A3009 RMK AO2 SLP181 T02670139 (KAF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-15T15:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","56","79","0.00",,"+0.07","6","45","30.05","FEW:02 50 SCT:04 180 SCT:04 250","28.97","10.00","65","160",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11905/15/20 15:52:02 METAR KATL 152052Z 16006KT 10SM FEW050 SCT180 SCT250 26/13 A3007 RMK AO2 SLP176 T02610133 56023 (KAF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-15T16:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","56","79","0.00",,,,"45","30.03","SCT:04 55 SCT:04 200","28.95","10.00","65","160",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10505/15/20 16:52:02 METAR KATL 152152Z 16006KT 10SM SCT055 SCT200 26/13 A3005 RMK AO2 SLP170 T02610133 (RF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-15T17:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","55","80","0.00",,,,"42","30.03","SCT:04 55 SCT:04 200","28.95","10.00","65","130",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10505/15/20 17:52:02 METAR KATL 152252Z 13005KT 10SM SCT055 SCT200 27/13 A3005 RMK AO2 SLP168 T02670128 (RF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-15T18:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","55","78","0.00",,"+0.03","6","45","30.02","FEW:02 55 SCT:04 250","28.94","10.00","64","150",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12305/15/20 18:52:02 METAR KATL 152352Z 15005KT 10SM FEW055 SCT250 26/13 A3004 RMK AO2 SLP167 T02560128 10272 20244 56009 (RF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-15T19:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55","78",,,"+0.03","6","45","30.02","57","28.93","9.94","64","150",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072219 32766 41505 10256 20128 39798 40167 56009 92352 333 10272 20161 555 91600=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-15T19:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","55","75","0.00",,,,"50","30.04","FEW:02 2 FEW:02 55 SCT:04 250","28.96","10.00","63","140",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11705/15/20 19:52:01 METAR KATL 160052Z 14004KT 10SM FEW002 FEW055 SCT250 24/13 A3006 RMK AO2 SLP172 FU FEW002 T02390128","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-15T20:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","56","73","0.00",,,,"55","30.05","FEW:02 55 SCT:04 250","28.97","10.00","63","130",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/15/20 20:52:01 METAR KATL 160152Z 13003KT 10SM FEW055 SCT250 23/13 A3007 RMK AO2 SLP176 T02280133","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-15T21:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","56","70","0.00",,"-0.03","1","61","30.05","FEW:02 250","28.97","10.00","62","130",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09905/15/20 21:52:01 METAR KATL 160252Z 13003KT 10SM FEW250 21/13 A3007 RMK AO2 SLP177 T02110133 51010","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-15T22:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","56","69","0.00",,,,"63","30.05","FEW:02 250","28.97","10.00","61","140",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09305/15/20 22:52:02 METAR KATL 160352Z 14004KT 10SM FEW250 21/13 A3007 RMK AO2 SLP176 T02060133","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-15T23:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","57","67","0.00",,,,"71","30.04","SCT:04 250","28.96","10.00","61","140",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10305/15/20 23:52:02 METAR KATL 160452Z 14003KT 10SM SCT250 19/14 A3006 RMK AO2 SLP172 T01940139 402720161","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-15T23:59:00","SOD  ","6",,,,,,,,,,,,,,,"57","71","62","30.10","29.03","62","6.7","6","1.1","0","81","61","150","18","0.00","0","0.0","150","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 8124 HR MIN TEMP (F): 61AVERAGE STATION PRESSURE:29.035 MINIMUM SEA LEVEL PRESSURE:30.02 TIME OF OCCURRENCE:1907 PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):150 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):150 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.7 24 HR AVG TEMP (F): 71DEPART FROM NORMAL:  1  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  6 LATEST DAY MAX TEMP (0700-1900 LST):81  LATEST NIGHT MIN TEMP(1900-0800 LST):61 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0537","1932",,"2007-03-27"
"72219013874","2020-05-16T00:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","56","68","0.00",,"+0.02","8","65","30.03","SCT:04 250","28.95","10.00","61","110",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11605/16/20 00:52:02 METAR KATL 160552Z 11004KT 10SM SCT250 20/13 A3005 RMK AO2 SLP168 T02000133 10256 20194 58008 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-16T01:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56","68",,,"+0.02","8","65","30.03",,"28.95","9.94","61","110",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072219 32966 41104 10200 20133 39802 40168 58008 90552 333 10256 20161 555 91606=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-16T01:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","56","67","0.00",,,,"68","30.01","SCT:04 250","28.94","10.00","61","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09805/16/20 01:52:02 METAR KATL 160652Z 00000KT 10SM SCT250 19/13 A3004 RMK AO2 SLP163 T01940133 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-16T02:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","57","66","0.00",,,,"73","30.01","SCT:04 250","28.94","10.00","61","120",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09805/16/20 02:52:02 METAR KATL 160752Z 12004KT 10SM SCT250 19/14 A3004 RMK AO2 SLP164 T01890139 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-16T03:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","57","64","0.00",,"-0.00","3","78","30.03","SCT:04 250","28.95","10.00","60","140",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10405/16/20 03:52:02 METAR KATL 160852Z 14003KT 10SM SCT250 18/14 A3005 RMK AO2 SLP169 T01780139 53001 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-16T04:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","58","64","0.00",,,,"81","30.03","FEW:02 200 SCT:04 250","28.96","10.00","60","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10705/16/20 04:52:02 METAR KATL 160952Z 00000KT 10SM FEW200 SCT250 18/14 A3006 RMK AO2 SLP169 T01780144 $ (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-16T05:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","58","63","0.00",,,,"84","30.03","FEW:02 12 FEW:02 200 SCT:04 250","28.96","10.00","60","090",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11405/16/20 05:52:02 METAR KATL 161052Z 09003KT 10SM FEW012 FEW200 SCT250 17/14 A3006 RMK AO2 SLP171 T01720144 $ (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-16T06:43:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","60","65",,,,,"84",,"FEW:02 6 SCT:04 49 SCT:04 250","28.99","10.00","62","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10705/16/20 06:43:02 SPECI KATL 161143Z 00000KT 10SM FEW006 SCT049 SCT250 18/16 A3009 RMK AO2 T01830156 $ (DB)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-16T06:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","60","65","0.00",,"-0.03","3","84","30.06","FEW:02 6 SCT:04 49 BKN:07 250","28.99","9.00","62","130",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13105/16/20 06:52:02 METAR KATL 161152Z 13003KT 9SM FEW006 SCT049 BKN250 18/16 A3009 RMK AO2 SLP180 T01830156 10200 20172 53010 $ (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-16T07:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60","65",,,"-0.03","3","84","30.06","5","28.98","8.70","62","130",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072219 32264 61303 10183 20156 39815 40180 53010 91152 333 10272 20172 555 91612=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-16T07:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","62","69","0.00",,,,"78","30.05","FEW:02 50 FEW:02 250","28.98","10.00","65","160",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10705/16/20 07:52:02 METAR KATL 161252Z 16004KT 10SM FEW050 FEW250 21/17 A3008 RMK AO2 SLP177 T02060167 $ (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-16T08:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","61","72","0.00",,,,"68","30.06","SCT:04 50 SCT:04 250","28.99","10.00","65","150",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10705/16/20 08:52:02 METAR KATL 161352Z 15008KT 10SM SCT050 SCT250 22/16 A3009 RMK AO2 SLP180 T02220161 $ (KM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-16T09:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","61","76","0.00",,"+0.01","8","60","30.05","SCT:04 50 SCT:04 120 SCT:04 250","28.97","10.00","67","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12005/16/20 09:52:02 METAR KATL 161452Z VRB04KT 10SM SCT050 SCT120 SCT250 24/16 A3007 RMK AO2 SLP176 T02440161 58004 $ (KM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-16T10:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","59","78","0.00",,,,"52","30.05","SCT:04 41 SCT:04 60 BKN:07 120","28.97","10.00","66","120",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11405/16/20 10:52:02 METAR KATL 161552Z 12006KT 10SM SCT041 SCT060 BKN120 26/15 A3007 RMK AO2 SLP175 T02560150 $ (KM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-16T11:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","58","79","0.00",,,,"49","30.04","SCT:04 43 SCT:04 60 BKN:07 120","28.97","10.00","66","060",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11405/16/20 11:52:02 METAR KATL 161652Z 06009KT 10SM SCT043 SCT060 BKN120 26/14 A3007 RMK AO2 SLP173 T02610144 $ (KM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-16T12:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","58","83","0.00",,"+0.02","8","43","30.02","SCT:04 55 BKN:07 250","28.95","10.00","67","140",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12505/16/20 12:52:02 METAR KATL 161752Z 14008KT 10SM SCT055 BKN250 28/14 A3005 RMK AO2 SLP167 T02830144 10283 20183 58008 $ (KM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-16T13:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58","83",,,"+0.02","8","43","30.02","57","28.95","9.94","67","140",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072219 32766 61408 10283 20144 39802 40167 58008 91752 333 10283 20183 555 91618=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-16T13:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","57","83","0.00",,,,"41","30.00","SCT:04 55 BKN:07 250","28.92","10.00","67","100",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10705/16/20 13:52:02 METAR KATL 161852Z 10010KT 10SM SCT055 BKN250 28/14 A3002 RMK AO2 SLP158 T02830139 $ (KM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-16T14:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","57","84","0.00",,,,"40","29.98","SCT:04 60 SCT:04 250","28.91","10.00","67","VRB",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10705/16/20 14:52:02 METAR KATL 161952Z 11008KT 10SM SCT060 SCT250 29/14 A3001 RMK AO2 SLP153 T02890139 $ (KM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-16T15:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","55","83","0.00",,"+0.06","6","38","29.96","SCT:04 60 SCT:04 250","28.89","10.00","66","110",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11305/16/20 15:52:02 METAR KATL 162052Z 11009KT 10SM SCT060 SCT250 28/13 A2999 RMK AO2 SLP147 T02830128 56019 $ (KM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-16T16:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","55","82","0.00",,,,"40","29.97","SCT:04 60 BKN:07 300","28.89","10.00","65","120",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10805/16/20 16:52:02 METAR KATL 162152Z 12006KT 10SM SCT060 BKN300 28/13 A2999 RMK AO2 SLP148 T02780128 $ (CPS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
